date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:27	211/211	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Apr%202013%2016:45:24%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=84&tabid=60	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.df8173.delayed	(from http://www.tampawomanshealthcenter.com/)
12:45:28	4774/4774	---M--	200	added ('OK')	image/jpeg	etag:%221be3c88bfa99ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/hispanic%20close%20up.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/hispanic%20close%20up.jpg	(from http://www.tampawomanshealthcenter.com/)
12:45:30	10714/10714	---M--	200	added ('OK')	image/jpeg	etag:%224b3895cf6a52ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/pregnant_teenager.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/pregnant_teenager.jpg	(from http://www.tampawomanshealthcenter.com/)
12:45:30	3026/3026	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2011%20Apr%202013%2016:45:27%20GMT	http://www.tampawomanshealthcenter.com/Resources/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/LinkClick.e25720.delayed	(from http://www.tampawomanshealthcenter.com/)
12:46:24	326260/326260	---M--	200	added ('OK')	image/jpeg	etag:%222d599bd4f3cdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Modern_Hispanic_Woman_2-16-11.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Modern_Hispanic_Woman_2-16-11.jpg	(from http://www.tampawomanshealthcenter.com/)
12:46:47	555460/555460	---M--	200	added ('OK')	image/jpeg	etag:%227674dd15f5cdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Three_Women_Sitting_On_Stairca2-16-11.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Three_Women_Sitting_On_Stairca2-16-11.jpg	(from http://www.tampawomanshealthcenter.com/)
12:46:49	154887/154887	---M--	200	added ('OK')	image/jpeg	etag:%228ffdb92c4dcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_African_American_Man_Doctor_Wr_4655312.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_African_American_Man_Doctor_Wr_4655312.jpg	(from http://www.tampawomanshealthcenter.com/)
12:48:06	471394/471394	---M--	200	added ('OK')	image/jpeg	etag:%22b9eef73f4cdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Young_Businessman_1573816.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Young_Businessman_1573816.jpg	(from http://www.tampawomanshealthcenter.com/)
12:48:13	535024/535024	---M--	200	added ('OK')	image/jpeg	etag:%22a17c5c4dcdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Asian_Male_Making_A_Call_196876.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Asian_Male_Making_A_Call_196876.jpg	(from http://www.tampawomanshealthcenter.com/)
12:48:33	165250/165250	---M--	200	added ('OK')	image/png	etag:%224ba6e9af7c4bcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/banner11-R.png	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/banner11-R.png	(from http://www.tampawomanshealthcenter.com/)
12:49:14	379064/379064	---M--	200	added ('OK')	image/jpeg	etag:%22c02412978e4bcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Nurse_discussing_patient_chart_778741.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Nurse_discussing_patient_chart_778741.jpg	(from http://www.tampawomanshealthcenter.com/)
12:49:21	289471/289471	---M--	200	added ('OK')	image/jpeg	etag:%22ad01be5aebec91:0%22	http://www.tampawomanshealthcenter.com/Portals/0/birthcontrolpills.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/birthcontrolpills.jpg	(from http://www.tampawomanshealthcenter.com/)
12:49:22	6779/6779	---M--	200	added ('OK')	image/jpeg	etag:%22634a666e6952ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/nuvaring.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/nuvaring.jpg	(from http://www.tampawomanshealthcenter.com/)
12:49:25	13025/13025	---M--	200	added ('OK')	image/jpeg	etag:%22e15b87146a52ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/FE_DA_090305health_depo.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/FE_DA_090305health_depo.jpg	(from http://www.tampawomanshealthcenter.com/)
12:49:31	2821173/2821173	---M--	200	added ('OK')	image/jpeg	etag:%22589d57ba7d40cb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Sunset_With_Beautiful_Clouds_A_4186675%202.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstockphoto_Sunset_With_Beautiful_Clouds_A_4186675%202.jpg	(from http://www.tampawomanshealthcenter.com/)
12:49:34	13838/13838	---M--	200	added ('OK')	image/jpeg	etag:%22c03b2acb6952ca1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/depoprovera4.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/depoprovera4.jpg	(from http://www.tampawomanshealthcenter.com/)
12:49:35	65862/65862	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:49:23%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=Lzlc8%2bnFZlU%3d&tabid=85	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClicke291.pdf	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=57&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f0adee.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=58&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f14553.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=68&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f25848.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=89&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f3e397.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=59&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f4e036.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=94&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f50257.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=95&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f63ee3.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=97&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f7cdd5.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=98&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f80445.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=99&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.f95c38.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	0/0	---M--	302	error ('')			http://www.tampawomanshealthcenter.com/LinkClick.aspx?link=100&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClick.fa1d2d.delayed	(from http://www.tampawomanshealthcenter.com/)
12:49:36	1606/1606	---M--	200	added ('OK')	text/css	etag:%221ff37de19bb4c91:0%22	http://www.tampawomanshealthcenter.com/Portals/_default/Containers/container/container.css	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/_default/Containers/container/container.css	(from http://www.tampawomanshealthcenter.com/)
12:50:14	455029/455029	---M--	200	added ('OK')	image/jpeg	etag:%2225dd699a4ecdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Birth_Control_Pills_1472469.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Birth_Control_Pills_1472469.jpg	(from http://www.tampawomanshealthcenter.com/)
12:50:35	582142/582142	---M--	200	added ('OK')	image/jpeg	etag:%2276ff54a5f3cdcb1:0%22	http://www.tampawomanshealthcenter.com/Portals/0/bigstock_Hispanic_married_couple_togeth_2-16-11.jpg	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Portals/0/bigstock_Hispanic_married_couple_togeth_2-16-11.jpg	(from http://www.tampawomanshealthcenter.com/)
12:50:38	4978613/4978613	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Apr%202013%2016:38:02%20GMT	http://www.tampawomanshealthcenter.com/LinkClick.aspx?fileticket=TOmLcF065dk%3d&tabid=112	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/LinkClicke260.pdf	(from http://www.tampawomanshealthcenter.com/)
12:50:38	0/0	---M--	500	error ('')			http://www.tampawomanshealthcenter.com/WellWoman/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/WellWoman/LinkClick5720.html	(from http://www.tampawomanshealthcenter.com/WellWoman/SexuallyTransmittedDiseasesSTD/GenitalHerpes/LivingWithHerpes/tabid/169/Default.aspx)
12:50:38	0/0	---M--	500	error ('')			http://www.tampawomanshealthcenter.com/Resources/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/LinkClick5720.html	(from http://www.tampawomanshealthcenter.com/Resources/SymptomsofPregnancy/MorningSickness/DealingWithMorningSickness/tabid/118/Default.aspx)
12:50:38	0/0	---M--	500	error ('')			http://www.tampawomanshealthcenter.com/WellWoman/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/WellWoman/LinkClick5720.html	(from http://www.tampawomanshealthcenter.com/WellWoman/SexuallyTransmittedDiseasesSTD/GenitalHerpes/LivingWithHerpes/tabid/169/Default.aspx)
12:50:38	0/0	---M--	500	error ('')			http://www.tampawomanshealthcenter.com/Resources/LinkClick.aspx?link=83&tabid=37	D:/Users/tlilley/Projects/tampawomanhealthcenter/www.tampawomanshealthcenter.com/Resources/LinkClick5720.html	(from http://www.tampawomanshealthcenter.com/Resources/SymptomsofPregnancy/MorningSickness/DealingWithMorningSickness/tabid/118/Default.aspx)
